Transaction_ID,Customer_ID,Transaction_Date,Amount,Transaction_Status,Payment_Method
TXN120135,7211,2025-02-20,2026.78,Completed,NetBanking
TXN120136,2040,2025-06-17,3143.42,Completed,NetBanking
TXN120137,8988,2025-05-30,4344.21,Processed,Wallet
TXN120138,8473,2025-05-16,1523.72,Completed,Wallet
TXN120139,8559,2025-06-05,2755.11,Pending,Wallet
TXN120140,1987,2025-06-27,1888.32,Pending,Card
TXN120141,4195,2025-02-16,249.24,Completed,Wallet
TXN120142,6099,2025-02-25,4114.32,Completed,UPI
TXN120143,1503,2025-06-09,3189.37,Completed,NetBanking
TXN120144,6344,2025-05-19,60.75,Completed,NetBanking
TXN120145,9947,2025-05-29,1285.38,Completed,Wallet
TXN120146,9148,2025-06-03,1579.5,Pending,NetBanking
TXN120147,7010,2025-05-22,4067.08,Processed,Wallet
TXN120148,2381,2025-03-20,3815.53,Completed,Card
TXN120149,6602,2025-01-14,2010.91,Completed,Card
TXN120150,8012,2025-04-10,828.84,Completed,NetBanking
TXN120151,4726,2025-01-03,1960.86,Completed,UPI
TXN120152,2887,2025-05-02,4060.22,Completed,NetBanking
TXN120153,4809,2025-01-07,2289.34,Completed,Card
TXN120154,3131,2025-02-08,623.56,Completed,UPI
TXN120155,3424,2025-04-25,240.81,Completed,NetBanking
TXN120156,6439,2025-04-20,1700.01,Completed,NetBanking
TXN120157,6474,2025-03-06,784.4,Completed,UPI
TXN120158,2317,2025-01-25,3737.95,Completed,Card
TXN120159,7647,2025-01-31,1429.85,Completed,NetBanking
TXN120160,4216,2025-03-27,4393.39,Completed,NetBanking
TXN120161,1016,2025-05-18,3105.88,Completed,Wallet
TXN120162,5670,2025-03-18,1998.64,Completed,Card
TXN120163,3623,2025-05-17,3069.78,Completed,UPI
TXN120164,1129,2025-05-02,1511.11,Completed,UPI
TXN120165,2473,2025-01-08,749.55,Completed,Wallet
TXN120166,5311,2025-04-07,4822.68,Completed,UPI
TXN120167,3895,2025-01-19,2837.65,Completed,UPI
TXN120168,3736,2025-01-30,86.27,Pending,NetBanking
TXN120169,6098,2025-01-09,1586.06,Completed,UPI
TXN120170,2946,2025-03-24,839.7,Completed,Wallet
TXN120171,6559,2025-02-16,1328.01,Pending,Card
TXN120172,9808,2025-06-23,325.79,Processed,NetBanking
TXN120173,1300,2025-03-31,1263.17,Completed,UPI
TXN120174,5501,2025-01-01,3430.93,Completed,Wallet
TXN120175,9352,2025-05-11,4112.02,Completed,Wallet
TXN120176,6914,2025-06-11,1769.59,Completed,UPI
TXN120177,6671,2025-06-02,2636.21,Completed,UPI
TXN120178,9217,2025-06-07,256.86,Completed,Card
TXN120179,1082,2025-01-01,499.46,Completed,Wallet
TXN120180,9364,2025-05-03,2782.02,Processed,Card
TXN120181,1998,2025-05-26,4210.86,Processed,UPI
TXN120182,6804,2025-06-10,485.54,Completed,Card
TXN120183,7937,2025-05-17,2121.81,Completed,UPI
TXN120184,4141,2025-05-15,4853.6,Completed,Card
TXN120185,3882,2025-01-30,3707.02,Completed,NetBanking
TXN120186,8362,2025-03-18,1028.14,Processed,UPI
TXN120187,4084,2025-03-22,1461.61,Completed,Wallet
TXN120188,3045,2025-01-13,4742.19,Completed,Wallet
TXN120189,9952,2025-01-13,1143.89,Processed,Card
TXN120190,1204,2025-02-11,2232.49,Completed,UPI
TXN120191,6284,2025-05-04,1810.27,Processed,NetBanking
TXN120192,2552,2025-04-11,2475.69,Pending,NetBanking
TXN120193,8816,2025-03-19,1221.07,Completed,Card
TXN120194,1824,2025-04-17,3358.33,Completed,NetBanking
TXN120195,4748,2025-02-05,1211.23,Completed,UPI
TXN120196,6578,2025-02-04,3030.4,Completed,Wallet
TXN120197,6912,2025-06-23,1820.96,Completed,NetBanking
TXN120198,8390,2025-06-22,1294.81,Processed,UPI
TXN120199,6197,2025-02-25,3490.26,Completed,Wallet
TXN120200,5695,2025-03-28,4827.94,Completed,Card
TXN120201,7768,2025-01-05,4353.41,Completed,NetBanking
TXN120202,4683,2025-06-21,479.84,Processed,NetBanking
TXN120203,2961,2025-05-01,2299.35,Completed,UPI
TXN120204,1937,2025-06-05,3489.16,Completed,NetBanking
TXN120205,8595,2025-03-28,2834.95,Pending,Card
TXN120206,1424,2025-06-19,3645.47,Processed,NetBanking
TXN120207,4051,2025-04-08,4876.84,Completed,UPI
TXN120208,3905,2025-06-08,1744.25,Completed,Wallet
TXN120209,3694,2025-05-15,3865.82,Completed,NetBanking
TXN120210,4595,2025-01-07,515.65,Completed,UPI
TXN120211,2267,2025-01-04,4355.25,Completed,Card
TXN120212,1421,2025-04-18,3903.24,Completed,UPI
TXN120213,4266,2025-05-08,2628.79,Processed,Wallet
TXN120214,8017,2025-02-01,4114.12,Completed,Card
TXN120215,3100,2025-01-28,3349.79,Completed,NetBanking
TXN120216,8129,2025-01-04,2783.52,Completed,Card
TXN120217,9095,2025-04-19,4732.7,Completed,Card
TXN120218,9876,2025-01-08,694.81,Completed,Wallet
TXN120219,3226,2025-05-22,4965.19,Completed,NetBanking
TXN120220,5388,2025-01-30,814.44,Processed,UPI
TXN120221,3422,2025-05-11,2426.87,Completed,NetBanking
TXN120222,8226,2025-05-10,1195.48,Completed,NetBanking
TXN120223,8316,2025-01-10,1395.97,Pending,Card
TXN120224,3843,2025-03-11,3177.57,Processed,Card
TXN120225,5111,2025-04-29,221.82,Processed,UPI
TXN120226,6659,2025-03-12,4706.7,Pending,Wallet
TXN120227,2903,2025-05-24,1434.13,Processed,Card
TXN120228,5224,2025-03-11,1399.04,Pending,NetBanking
TXN120229,5979,2025-04-01,4324.64,Completed,UPI
TXN120230,6363,2025-04-30,3835.94,Pending,NetBanking
TXN120231,1425,2025-05-30,3375.02,Completed,Card
TXN120232,3401,2025-02-04,774.47,Completed,NetBanking
TXN120233,9941,2025-05-04,3859.6,Completed,UPI
TXN120234,8248,2025-04-22,1835.79,Completed,Wallet
TXN120235,1043,2025-04-12,4969.75,Completed,Wallet
TXN120236,7298,2025-06-26,3372.69,Pending,UPI
TXN120237,6042,2025-05-10,4187.67,Completed,Card
TXN120238,2559,2025-05-27,3682.24,Completed,UPI
TXN120239,7035,2025-05-12,2991.48,Completed,Card
TXN120240,8071,2025-03-23,3595.78,Completed,NetBanking
TXN120241,5194,2025-04-14,3007.54,Pending,UPI
TXN120242,4951,2025-02-10,303.43,Completed,UPI
TXN120243,1147,2025-02-25,1760.34,Completed,UPI
TXN120244,3170,2025-02-24,1616.27,Completed,UPI
TXN120245,9303,2025-06-08,3584.17,Completed,UPI
TXN120246,6118,2025-05-07,2902.06,Completed,UPI
TXN120247,8155,2025-05-30,3071.92,Completed,NetBanking
TXN120248,8297,2025-03-16,4242.56,Completed,NetBanking
TXN120249,5163,2025-06-25,2650.27,Processed,NetBanking
TXN120250,9026,2025-03-21,1130.47,Processed,Card
TXN120251,9067,2025-05-08,111.58,Completed,Wallet
TXN120252,3939,2025-05-12,839.51,Pending,Wallet
TXN120253,6727,2025-05-29,201.37,Completed,NetBanking
TXN120254,9064,2025-06-18,1223.47,Completed,UPI
TXN120255,4616,2025-02-14,3193.24,Completed,Wallet
TXN120256,6405,2025-03-25,799.52,Pending,UPI
TXN120257,8285,2025-01-08,455.52,Completed,NetBanking
TXN120258,9351,2025-04-17,4855.73,Completed,UPI
TXN120259,6880,2025-04-27,4984.68,Completed,Wallet
TXN120260,2013,2025-01-09,3203.27,Completed,Wallet
TXN120261,9743,2025-05-26,587.4,Pending,Wallet
TXN120262,8391,2025-01-31,4116.53,Pending,Card
TXN120263,2175,2025-02-04,2719.11,Completed,NetBanking
TXN120264,6247,2025-06-07,951.26,Completed,Wallet
TXN120265,8518,2025-01-18,2899.68,Pending,Card
TXN120266,7290,2025-06-18,244.94,Completed,NetBanking
TXN120267,2308,2025-01-24,4863.73,Pending,UPI
TXN120268,5827,2025-03-27,4138.53,Completed,Wallet
TXN120269,6264,2025-02-17,1340.85,Completed,Card
TXN120270,2777,2025-05-22,2123.61,Completed,UPI
TXN120271,1059,2025-05-27,2006.65,Completed,Wallet
TXN120272,7986,2025-03-01,4314.4,Processed,Wallet
TXN120273,8860,2025-04-03,1805.44,Completed,NetBanking
TXN120274,9527,2025-01-22,287.5,Completed,UPI
TXN120275,2592,2025-01-30,1112.71,Completed,Card
TXN120276,5380,2025-05-23,1117.07,Completed,Wallet
TXN120277,7097,2025-01-21,4748.74,Completed,Wallet
TXN120278,7458,2025-06-03,4624.07,Completed,NetBanking
TXN120279,6717,2025-04-10,1537.94,Completed,NetBanking
TXN120280,5166,2025-01-12,63.7,Completed,UPI
TXN120281,7488,2025-05-15,2609.14,Completed,UPI
TXN120282,9157,2025-04-13,3996.34,Completed,Card
TXN120283,6419,2025-02-04,1379.59,Completed,Card
TXN120284,9334,2025-03-09,2223.27,Completed,Wallet
TXN120285,2046,2025-05-10,905.31,Completed,NetBanking
TXN120286,8636,2025-01-20,1670.61,Completed,NetBanking
TXN120287,5187,2025-02-16,3806.32,Completed,NetBanking
TXN120288,4340,2025-03-25,2169.99,Processed,Wallet
TXN120289,7177,2025-01-12,2263.99,Pending,Card
TXN120290,5773,2025-02-22,3958.28,Completed,UPI
TXN120291,4435,2025-01-17,3826.72,Completed,UPI
TXN120292,8300,2025-01-18,976.41,Processed,NetBanking
TXN120293,7902,2025-04-14,2105.6,Completed,NetBanking
TXN120294,6799,2025-06-01,4251.85,Processed,UPI
TXN120295,1965,2025-03-13,2310.85,Completed,NetBanking
TXN120296,8444,2025-06-14,3325.73,Completed,Wallet
TXN120297,7678,2025-04-15,1564.51,Pending,Wallet
TXN120298,1500,2025-06-07,344.81,Completed,NetBanking
TXN120299,5554,2025-03-25,866.25,Completed,Card
TXN120300,1049,2025-02-21,2038.52,Completed,Wallet
TXN120301,1987,2025-05-31,1799.66,Completed,UPI
TXN120302,7771,2025-02-06,4483.42,Completed,UPI
TXN120303,2115,2025-05-03,2750.83,Completed,Card
TXN120304,4932,2025-04-07,3154.42,Completed,Card
TXN120305,5434,2025-06-01,3458.98,Completed,Card
TXN120306,4567,2025-04-10,2681.55,Processed,Wallet
TXN120307,2658,2025-04-30,3859.75,Completed,UPI
TXN120308,8944,2025-02-19,3926.35,Pending,UPI
TXN120309,6800,2025-05-28,1789.36,Processed,Card
TXN120310,5376,2025-02-16,469.69,Completed,UPI
TXN120311,9017,2025-01-18,4932.45,Completed,UPI
TXN120312,3815,2025-05-02,3230.97,Completed,Wallet
TXN120313,1970,2025-01-26,3559.13,Completed,Card
TXN120314,8820,2025-04-30,3795.65,Completed,NetBanking
TXN120315,6512,2025-03-12,3084.17,Completed,UPI
TXN120316,1207,2025-02-12,2380.96,Completed,NetBanking
TXN120317,1259,2025-02-16,4924.11,Completed,UPI
TXN120318,6025,2025-03-26,3651.9,Completed,NetBanking
TXN120319,5358,2025-02-12,4236.95,Completed,Wallet
TXN120320,9974,2025-05-08,2226.39,Completed,NetBanking
TXN120321,1504,2025-06-09,4528.65,Completed,UPI
TXN120322,2759,2025-01-07,3674.15,Pending,UPI
TXN120323,8514,2025-02-01,3743.33,Pending,UPI
TXN120324,8760,2025-03-29,480.31,Completed,Wallet
TXN120325,4794,2025-03-06,3106.41,Processed,UPI
TXN120326,4590,2025-02-27,1709.32,Completed,NetBanking
TXN120327,7970,2025-04-02,3361.56,Processed,Wallet
TXN120328,9980,2025-02-03,2862.66,Completed,Card
TXN120329,7285,2025-03-31,600.39,Completed,UPI
TXN120330,4329,2025-03-07,2673.44,Completed,UPI
TXN120331,5012,2025-06-09,2283.73,Completed,Card
TXN120332,3092,2025-04-08,3893.4,Completed,Wallet
TXN120333,3967,2025-02-19,2538.06,Completed,UPI
TXN120334,2675,2025-01-24,2431.75,Pending,UPI
TXN120335,5396,2025-06-23,3611.48,Processed,UPI
TXN120336,1287,2025-05-11,3359.51,Pending,NetBanking
TXN120337,1785,2025-04-24,4959.68,Processed,Wallet
TXN120338,3316,2025-01-10,1792.17,Processed,Wallet
TXN120339,3838,2025-05-14,3457.37,Completed,NetBanking
TXN120340,8229,2025-04-08,877.93,Completed,Card
TXN120341,9137,2025-02-21,4032.58,Completed,Card
TXN120342,9118,2025-02-19,3941.47,Completed,Wallet
TXN120343,2265,2025-04-20,3642.81,Completed,Card
TXN120344,3983,2025-02-27,639.3,Completed,Wallet
TXN120345,6901,2025-06-29,4938.35,Completed,Wallet
TXN120346,8931,2025-01-13,4715.92,Completed,NetBanking
TXN120347,9143,2025-05-05,1881.95,Completed,UPI
TXN120348,9030,2025-02-28,2907.71,Completed,NetBanking
TXN120349,9262,2025-06-16,4449.99,Completed,UPI
TXN120350,1611,2025-02-22,2498.49,Completed,UPI
TXN120351,8228,2025-01-20,3015.86,Completed,NetBanking
TXN120352,4523,2025-04-06,3036.05,Completed,Wallet
TXN120353,6512,2025-01-10,3263.81,Completed,UPI
TXN120354,4702,2025-06-03,2898.73,Processed,Wallet
TXN120355,6424,2025-05-27,2059.42,Pending,NetBanking
TXN120356,9382,2025-03-02,2720.42,Processed,Wallet
TXN120357,2628,2025-03-18,4363.64,Processed,NetBanking
TXN120358,8907,2025-04-28,4327.31,Completed,NetBanking
TXN120359,4372,2025-06-11,3874.1,Pending,Card
TXN120360,9208,2025-03-25,2099.83,Completed,Wallet
TXN120361,4139,2025-06-21,3940.56,Completed,UPI
TXN120362,3259,2025-01-18,1969.89,Completed,Card
TXN120363,3250,2025-05-01,3337.14,Completed,Card
TXN120364,7121,2025-04-22,2858.77,Completed,UPI
TXN120365,9181,2025-03-13,1535.12,Completed,Wallet
TXN120366,1283,2025-05-24,2291.75,Completed,NetBanking
TXN120367,6725,2025-04-14,4160.29,Completed,Card
TXN120368,8918,2025-03-18,4568.13,Processed,Card
TXN120369,6237,2025-01-26,1066.21,Completed,Wallet
TXN120370,9794,2025-04-13,2308.26,Pending,NetBanking
TXN120371,5075,2025-06-04,2195.85,Completed,NetBanking
TXN120372,7162,2025-01-04,2470.63,Processed,NetBanking
TXN120373,8636,2025-02-20,4884.3,Completed,UPI
TXN120374,6737,2025-05-11,2617.78,Completed,UPI
TXN120375,9992,2025-03-28,4158.88,Completed,Wallet
TXN120376,9951,2025-03-07,3336.49,Pending,NetBanking
TXN120377,9002,2025-05-24,580.59,Completed,UPI
TXN120378,8072,2025-01-28,3493.5,Completed,NetBanking
TXN120379,2493,2025-02-13,3252.94,Completed,NetBanking
TXN120380,1372,2025-05-26,3804.42,Processed,UPI
TXN120381,6587,2025-01-02,418.52,Completed,UPI
TXN120382,8071,2025-06-21,1244.47,Completed,NetBanking
TXN120383,3891,2025-05-28,3857.98,Completed,UPI
TXN120384,7586,2025-02-25,1884.55,Completed,Card
TXN120385,8623,2025-04-30,4558.55,Completed,Card
TXN120386,4319,2025-04-14,2612.47,Completed,Card
TXN120387,4967,2025-05-31,55.08,Completed,NetBanking
TXN120388,1822,2025-04-28,3509.24,Completed,Card
TXN120389,1221,2025-03-01,2591.65,Processed,Wallet
TXN120390,7880,2025-06-22,1619.62,Completed,NetBanking
TXN120391,4888,2025-02-16,151.18,Completed,UPI
TXN120392,6300,2025-03-19,1033.79,Processed,UPI
TXN120393,4270,2025-06-14,849.89,Completed,Card
TXN120394,5693,2025-05-16,2935.13,Processed,NetBanking
TXN120395,8566,2025-05-13,3859.29,Completed,Wallet
TXN120396,4993,2025-01-23,1211.3,Completed,NetBanking
TXN120397,3598,2025-04-15,3503.73,Completed,Card
TXN120398,2666,2025-01-10,4504.13,Completed,Card
TXN120399,5757,2025-04-23,3126.85,Completed,UPI
TXN120400,2554,2025-01-27,3889.46,Pending,UPI
TXN120401,7115,2025-04-09,1060.95,Completed,UPI
TXN120402,6437,2025-01-01,420.95,Completed,Card
TXN120403,7241,2025-03-12,1858.67,Completed,UPI
TXN120404,1087,2025-04-25,3559.58,Pending,Wallet
TXN120405,8115,2025-05-16,3446.19,Completed,UPI
TXN120406,3703,2025-05-19,4777.64,Completed,NetBanking
TXN120407,3418,2025-05-07,3168.39,Completed,UPI
TXN120408,5147,2025-04-26,2085.86,Completed,UPI
TXN120409,2747,2025-06-05,3995.8,Completed,NetBanking
TXN120410,9232,2025-02-03,807.69,Completed,UPI
TXN120411,1038,2025-06-20,4074.46,Pending,Wallet
TXN120412,8043,2025-06-05,1861.36,Completed,NetBanking
TXN120413,3151,2025-06-26,812.35,Completed,UPI
TXN120414,4937,2025-06-14,852.6,Processed,UPI
TXN120415,7886,2025-05-11,4918.81,Processed,UPI
TXN120416,1208,2025-01-09,3134.95,Completed,UPI
TXN120417,1599,2025-03-30,912.61,Completed,UPI
TXN120418,9796,2025-05-10,1379.38,Completed,Card
TXN120419,4709,2025-01-23,1891.79,Completed,Card
TXN120420,8726,2025-06-28,326.7,Completed,Card
TXN120421,1213,2025-05-25,586.66,Completed,Wallet
TXN120422,6723,2025-06-02,3820.68,Completed,Card
TXN120423,7552,2025-06-04,3945.03,Completed,Card
TXN120424,7238,2025-01-20,4941.76,Completed,UPI
TXN120425,9460,2025-03-14,384.6,Completed,Wallet
TXN120426,3408,2025-06-13,4451.46,Completed,NetBanking
TXN120427,8972,2025-06-05,1620.22,Completed,NetBanking
TXN120428,5778,2025-01-29,1672.86,Completed,Wallet
TXN120429,1822,2025-04-30,680.05,Completed,UPI
TXN120430,7100,2025-06-19,4932.19,Completed,NetBanking
TXN120431,3595,2025-02-27,4905.9,Pending,Card
TXN120432,9117,2025-04-28,4330.91,Processed,Card
TXN120433,4953,2025-02-01,499.36,Processed,Wallet
TXN120434,4831,2025-05-20,4216.17,Completed,NetBanking
TXN120435,5583,2025-06-07,3191.34,Processed,UPI
TXN120436,7235,2025-03-01,687.44,Completed,Card
TXN120437,9842,2025-05-19,1345.7,Completed,Wallet
TXN120438,8983,2025-04-11,3461.66,Completed,UPI
TXN120439,7500,2025-05-19,4027.03,Completed,UPI
TXN120440,6851,2025-04-22,4248.03,Completed,Card
TXN120441,2634,2025-04-21,2741.96,Processed,UPI
TXN120442,5814,2025-03-21,2696.37,Pending,Wallet
TXN120443,2167,2025-04-09,3436.83,Completed,NetBanking
TXN120444,5076,2025-06-27,3899.73,Completed,Card
TXN120445,9390,2025-01-01,894.4,Completed,Wallet
TXN120446,7958,2025-03-30,3712.2,Processed,UPI
TXN120447,6442,2025-04-23,1741.35,Completed,Card
TXN120448,7360,2025-01-27,1949.61,Completed,UPI
TXN120449,7699,2025-04-26,434.68,Processed,Card
TXN120450,4505,2025-02-01,2962.68,Completed,UPI
TXN120451,1802,2025-01-06,512.43,Processed,UPI
TXN120452,8627,2025-02-10,4570.02,Completed,Card
TXN120453,9892,2025-06-13,3123.8,Completed,NetBanking
TXN120454,1502,2025-06-16,4951.9,Completed,Wallet
TXN120455,6825,2025-03-28,1265.98,Completed,Wallet
TXN120456,8939,2025-06-07,3414.02,Completed,Wallet
TXN120457,7032,2025-02-26,4823.93,Processed,Wallet
TXN120458,8406,2025-05-19,1527.96,Completed,NetBanking
TXN120459,5719,2025-03-31,526.8,Completed,Wallet
TXN120460,8748,2025-05-11,3188.18,Completed,Card
TXN120461,3870,2025-02-17,1862.19,Completed,Card
TXN120462,5758,2025-05-14,1401.64,Completed,NetBanking
TXN120463,6968,2025-01-07,4968.26,Processed,Wallet
TXN120464,2098,2025-02-13,3782.84,Completed,UPI
TXN120465,4169,2025-03-02,2452.7,Completed,Wallet
TXN120466,1382,2025-06-28,297.52,Completed,UPI
TXN120467,8790,2025-03-27,998.5,Processed,UPI
TXN120468,4940,2025-02-17,1528.95,Completed,NetBanking
TXN120469,8452,2025-03-02,2461.62,Completed,Card
TXN120470,7452,2025-04-07,2511.39,Completed,Wallet
TXN120471,5271,2025-06-17,172.43,Completed,UPI
TXN120472,5323,2025-05-11,4719.61,Processed,Card
TXN120473,3038,2025-06-07,2736.9,Processed,Wallet
TXN120474,6461,2025-06-01,147.65,Completed,NetBanking
TXN120475,9063,2025-01-02,3521.61,Completed,NetBanking
TXN120476,2985,2025-02-13,403.19,Completed,Wallet
TXN120477,2262,2025-06-17,3619.79,Completed,Wallet
TXN120478,6731,2025-01-19,3522.39,Completed,NetBanking
TXN120479,6116,2025-06-01,4925.37,Completed,UPI
TXN120480,1349,2025-02-19,1743.09,Completed,UPI
TXN120481,1440,2025-01-20,764.42,Pending,Card
TXN120482,3808,2025-02-26,504.75,Completed,UPI
TXN120483,3562,2025-04-23,405.04,Completed,Card
TXN120484,4152,2025-02-19,4061.15,Processed,Card
TXN120485,9479,2025-04-05,3606.81,Completed,Wallet
TXN120486,3333,2025-04-15,4880.78,Completed,NetBanking
TXN120487,1073,2025-06-08,1580.47,Pending,Card
TXN120488,8544,2025-06-14,4025.36,Completed,Wallet
TXN120489,7949,2025-04-17,510.42,Processed,UPI
TXN120490,3205,2025-04-03,4524.21,Completed,UPI
TXN120491,9621,2025-01-04,306.56,Completed,Card
TXN120492,2471,2025-05-18,3950.02,Completed,Card
TXN120493,4481,2025-03-04,1571.41,Completed,Card
TXN120494,8538,2025-06-13,946.91,Pending,UPI
TXN120495,4180,2025-02-26,3537.35,Completed,Card
TXN120496,2730,2025-06-20,4484.6,Completed,Card
TXN120497,1035,2025-04-15,3832.42,Completed,Card
TXN120498,2020,2025-03-06,1599.84,Processed,NetBanking
TXN120499,6534,2025-05-20,1800.17,Completed,NetBanking
TXN120500,8161,2025-03-03,987.06,Completed,UPI
TXN120501,9009,2025-06-01,4129.1,Pending,NetBanking
TXN120502,4117,2025-05-10,580.11,Completed,UPI
TXN120503,3535,2025-06-24,4520.91,Completed,NetBanking
TXN120504,5714,2025-05-06,3025.61,Pending,NetBanking
TXN120505,9337,2025-05-24,2964.83,Processed,NetBanking
TXN120506,5963,2025-06-11,4197.22,Completed,UPI
TXN120507,7091,2025-05-26,3354.29,Completed,UPI
TXN120508,2026,2025-01-29,1555.98,Completed,Card
TXN120509,4665,2025-02-20,1780.1,Completed,NetBanking
TXN120510,2286,2025-01-14,906.62,Completed,UPI
TXN120511,3846,2025-04-04,2347.11,Completed,Card
TXN120512,9512,2025-02-27,595.27,Completed,Wallet
TXN120513,8774,2025-06-12,3282.53,Completed,Wallet
TXN120514,3293,2025-05-17,887.68,Completed,Wallet
TXN120515,2612,2025-05-08,4326.46,Completed,Wallet
TXN120516,1476,2025-02-06,3517.29,Completed,UPI
TXN120517,8426,2025-04-13,4462.98,Completed,UPI
TXN120518,9974,2025-01-12,480.8,Completed,Card
TXN120519,2947,2025-03-26,4002.62,Pending,Wallet
TXN120520,4331,2025-05-19,4409.98,Completed,UPI
TXN120521,6260,2025-01-27,270.62,Completed,Card
TXN120522,7066,2025-03-29,4995.43,Completed,NetBanking
TXN120523,8647,2025-06-20,1538.19,Completed,NetBanking
TXN120524,6469,2025-06-27,1098.02,Completed,UPI
TXN120525,2593,2025-04-08,2103.78,Completed,Wallet
TXN120526,8704,2025-01-20,92.75,Completed,NetBanking
TXN120527,7154,2025-05-21,4435.24,Completed,Wallet
TXN120528,1256,2025-02-16,1379.03,Completed,Wallet
TXN120529,7512,2025-01-08,2631.88,Completed,NetBanking
TXN120530,3991,2025-03-12,3136.62,Processed,Wallet
TXN120531,2417,2025-03-05,3965.9,Completed,UPI
TXN120532,8760,2025-02-13,1288.52,Completed,Card
TXN120533,8965,2025-01-12,3599.87,Completed,NetBanking
TXN120534,5114,2025-04-15,632.42,Processed,Wallet
TXN120535,9301,2025-01-04,3535.96,Completed,Card
TXN120536,3552,2025-02-09,4600.51,Processed,NetBanking
TXN120537,6407,2025-05-27,470.88,Completed,UPI
TXN120538,5733,2025-01-01,627.68,Completed,Wallet
TXN120539,3042,2025-04-29,2808.28,Processed,UPI
TXN120540,3181,2025-05-21,279.68,Completed,Card
TXN120541,5492,2025-02-19,977.58,Completed,Wallet
TXN120542,4558,2025-06-19,991.45,Completed,UPI
TXN120543,4658,2025-04-19,2432.17,Pending,Card
TXN120544,3694,2025-06-02,1280.01,Completed,Wallet
TXN120545,4884,2025-02-13,2403.84,Completed,Wallet
TXN120546,5780,2025-04-19,2629.82,Completed,Card
TXN120547,4284,2025-04-08,3666.69,Completed,Wallet
TXN120548,6952,2025-03-22,4732.66,Completed,NetBanking
TXN120549,8517,2025-05-29,2543.55,Completed,Card
TXN120550,7162,2025-06-28,1807.28,Pending,Card
TXN120551,6106,2025-03-17,1330.58,Processed,UPI
TXN120552,3166,2025-03-21,3191.55,Completed,Card
TXN120553,5397,2025-02-21,4717.44,Completed,NetBanking
TXN120554,8668,2025-03-04,3835.04,Completed,Card
TXN120555,4392,2025-03-25,1070.21,Completed,Wallet
